,yelping_since,review_count,average_stars,user_id,name
63172,2006-11-12,415,3.61,VopIGiWC6A1QN8FfoeMn-Q,Ayelet
63174,2013-08-27,110,4.09,fHdNrSQhhkCF4Pq1nWnMyA,Anita
63188,2011-09-16,36,4.22,ZdmViXKDQEBnZUp0m43Lyg,Rajesh
63194,2015-09-09,58,3.75,1k655nwi0ACa6G4ZOFUHgg,Lucie
63236,2014-08-10,10,3.3,xgel_xOcTtyvZiOoiIaCYA,Julius
63254,2015-10-20,7,4.29,rJ9g5sgtdEoXEBVRo2SKvw,John
63260,2012-01-21,313,3.95,l1gF3Y9bdVkXO6C-fgveZQ,Caleigh
63262,2014-11-05,2,4.5,1F1HkoSP7C7bVoAdFVwZdA,Fred
63263,2014-10-24,11,4.0,jQJJ7p1r7yzerVt4w8bNSg,Michele
63269,2013-06-17,8,3.78,PVa4kbLGxmnEKPY9_cHczg,James
63286,2013-10-11,57,3.69,BVUPJ0iiP-PWucOeSssLXg,Nish
63294,2016-07-06,8,3.38,ZQ0Lpjww3V67NYlb8b9PMQ,Wayne
63307,2014-02-21,7,3.0,Vv74Fe0-myvsLlsg-kNzFw,Maggie
63317,2014-06-22,73,3.85,6eCgSb66TE1LeiWPPBPnTg,Annie
63318,2013-09-28,2,4.0,F6-rJSfPKOUlSHJQndw1vA,Helen
63326,2011-10-22,35,3.54,rFk_kFK5Sy_M9qIy34-BmA,Yan
63330,2012-06-17,36,3.31,oCf0SZT0V8FHmO5dxwv_qQ,Alyssa
63334,2016-07-24,15,3.47,M8qmL_Gpt4N2k863HrOJLw,Yogesh
63336,2013-03-11,7,2.71,z1Z61tEydCx6t7c9BKfjrA,Emmily
63338,2013-02-04,4,5.0,MS1_A-8vt7WtgfwR7LDV-A,John
63349,2012-03-27,92,3.86,O68JpOGWfjUUQvB7ONhNlg,Natalie
63357,2016-11-11,26,3.08,bMgGNQVEPsgN8zxbQpicwA,Laura
63368,2011-01-10,207,3.62,tOzTi_wIS2Gajy90pscoMw,Teresa
63378,2013-05-20,200,3.93,GxzhQZokFig02SwfVhGQlA,Jenny
63388,2016-06-26,46,3.64,EIqNtsUL1omnECtYJ31ykQ,Charles
63390,2017-01-21,2,1.5,IZOKc5S07wJxdgSKxMnNfA,Mike
63391,2015-03-10,25,3.56,HiJ-LY0UZJAoAlg9vXYKLA,Humaira
63399,2017-01-02,1,5.0,8uuKDtx2kR4PuH6T1VvoYg,Manik
63407,2015-03-05,51,3.43,Q8xzaz3-OXAxkhtjpFD8jw,Judy
63414,2011-09-27,2,3.0,Ob0ZXKKpiKor1QGAhbZMMw,Ryan
63443,2010-02-11,73,4.08,1P_oKDekK1ExmMgD6L9Lsg,Micki
63444,2011-12-29,42,3.95,A_Tjov5SV7i8DNUOVvaRRg,Dee
63450,2009-05-29,32,4.03,C6NYChT2EtJgtnaT2PVeqQ,Kevin
63485,2014-08-04,146,3.66,97ZsoydQYxhmQ-XnsxbDog,Clement
63487,2011-03-04,8,4.13,Ig2xoF_xY84HzXOxMO4YkQ,Monica
63492,2013-03-05,15,5.0,aOV3H4MA9PvK8oMLoyNgNQ,Nikki
63500,2015-05-02,176,3.88,PwFs1cC2QTXZZ2ee6CPTAw,Sam
63501,2013-12-27,20,4.41,5q50xosCgPi9VbsMZCs4mQ,Gary
63523,2016-01-26,46,4.25,bbCGxjcE5KJovqDy_84MLw,J
63536,2012-12-31,39,3.5,QasHKokSpnFl1ud1ZeT7Cg,Y
63545,2014-10-26,9,4.11,UPIBuzdQPtjZlqEoVkuIPQ,Steve
63551,2013-11-21,88,4.09,06TjiB7kFn_XnlhxkiEKwQ,Mary
63570,2015-02-18,47,4.43,-1wbglcr6x1qrUbqP1YAIA,Kimmy
63586,2011-01-10,5,3.6,7eoEh0yu3Pt67nSFASw3ZA,Candace
63587,2012-07-28,87,3.84,jdYjyxjoxjnKoStcIhXKpQ,Ben
63590,2015-06-04,44,3.47,IbBN7msvCU8sO55o1pfgyw,Darpan
63595,2013-03-31,129,4.81,oyYyKhAZ_R93ZRieGkzA4w,S
63604,2014-09-16,3,3.33,JThLdL-O9OWb6ceL2VljWQ,Luke
63607,2017-02-22,6,4.0,0Qshdw6EIbX49WcShoUUvQ,Brian
63613,2015-12-10,6,2.86,Qx991TTGPOGx-MtFry7sVg,Greg
63638,2012-12-16,27,3.79,m_0OwNZH0SXVPLh177ltKQ,Vishal
63648,2010-06-13,188,3.13,2CALR5iCk-ZkyFcKJ27DUA,Kate
63654,2013-06-25,16,4.18,zKDn6iQixKg76bsUtMdlKw,Sean
63677,2016-03-30,6,4.33,fCs2XBBsxjn6cV4smg_DFw,Am
63711,2014-05-11,32,3.44,GkPxoA10mrWI0CW-h7SRKw,Christine
63720,2010-04-23,10,3.27,lZD9DznqLr-z13Dx_0hmuw,Adrian
63727,2015-03-10,21,2.73,9xCvTn5KzaCSO84Fbjw1uw,Mila
63732,2015-08-18,21,3.14,PwRV_Bc-yjmopV80mI23sQ,Steve
63748,2010-04-05,196,3.35,br9hkOIpT6aOjvejelkGKQ,S.
63788,2013-12-24,60,3.28,v6ISShJ3VqfMNOVDQNYsjg,Peggy
63789,2011-09-15,42,4.37,zyYWUdaodH0h1jCZAvFRPg,Joy
63814,2009-03-21,77,3.39,tvCFNvnZ9HC9y-Koa_12dw,joe
63820,2013-01-06,143,4.1,3dRM4nuOI2Hs0AbiMQdWrg,IS Palette
63846,2011-12-28,2,2.5,zuVs5eiS8zmjzRuAsUKCYg,Jessica
63847,2016-05-08,1,1.0,djexGyT1wjKtdx5UdEnw-Q,Jaime
63889,2017-09-10,4,4.4,1XTajG3GychTmleLLZR-JA,Irina
63914,2012-12-05,19,3.79,S0RJx7fGyq2lLE52wi9WfQ,Tracy
63926,2014-11-23,21,3.55,IQWxLjXOrQBG1V_Qc0Q13g,Tara
63953,2015-12-31,8,3.75,vzndS0R9DfBFznX5OnvzAw,Vic
63955,2015-02-07,7,1.43,K9mJEw7krzWJQymqJ8tRVg,Ben
63959,2011-01-13,269,3.36,Nvpx9fUIAB3oddqgRLEPfg,Bebe
63982,2012-04-13,172,3.25,MpvqV7lQcl15rflTBEUhXA,William
64011,2012-05-18,12,3.15,lDcmEqD0d94z9MWJXdAfoQ,Loli
64024,2010-09-02,182,2.92,-9SoHrhiiUVmx6-MkyR4RA,Brad
64031,2013-04-19,18,3.91,chCXpyploasS5xKclF-FkA,Justin
64053,2012-05-02,30,3.9,QlBTp1_CCAtq21g6FceG6A,Oliver
64064,2011-02-20,127,3.82,fjNNUJS0dtMr7W0hHMiNVw,Diego
64068,2012-10-27,521,3.75,pn_flI3EBNugBEYFp9okxQ,Colanie
64070,2012-09-17,84,3.75,QWAkTDNWwlmRsgHv13YnHw,Lauren
64076,2015-06-03,12,4.42,3AkizVzaXfdC3jiSvEZiVg,Justin
64092,2016-05-13,22,2.83,c8uSzeNr5wo6lByy6T1LHA,Marsha
64103,2011-02-28,39,4.25,PGR2bO9bGIcXJ7ZT7Wt-KQ,Chris
64130,2013-03-10,328,3.48,WEAKuClK0BjhjHWGunMXQA,Ann
64131,2012-07-20,71,3.86,KpVPuurpfy9jjPuHCHJevQ,Shad
64132,2010-04-11,1420,3.64,kLm3B6LeboEZWX_4otpILA,Izzat
64134,2016-08-31,57,3.29,PGBTEyJKUDzE27rfKyw6QA,Tiffany
64136,2018-02-21,36,4.39,lFZ7ofg-RdL4s-GCvoo6tQ,Kayla
64142,2011-03-23,91,3.97,Jm5h-bDATqRMWs3VahkFPg,Kim
64153,2012-06-20,18,3.55,F-PeI18O706zZvwCiMQWOQ,Amanda
64186,2017-04-11,84,3.95,XXVEuojRkBY-ffo97XSy8Q,Rachel
64187,2011-03-25,6,4.17,Ec0sem0_SnHKweIrNTp6NA,Joan
64191,2011-01-15,42,3.71,Zh4W17n9Mk1IFBQ1oChtiQ,Asif
64194,2009-02-22,44,3.46,CVkgXqkcF0tyhQgvT6dpIA,jason
64196,2017-10-12,40,4.07,1uK33C6Vq5CDn1Ojz7-l4A,Sabrina
64200,2015-01-27,10,4.82,uGCYhniEvabsVU1bL64YLA,Sam
64210,2011-11-24,2,1.5,ZQeC9SHGliAbSpHjw7lxEQ,David
64216,2010-06-27,13,4.54,JUguwsMAyxuyT_RF8hiQ3w,Jon
64220,2014-05-29,21,3.33,ftR1P9zwvxBrDFuas7iBow,Robert
64253,2015-10-06,49,4.22,yss_pNcqP2tzd7g3p4s22Q,M.S.
64264,2008-09-28,143,3.94,rrGscYRZFUBJPX63sImp_g,Kellie
64265,2012-01-30,202,3.9,qmuCid52Y-SaJS_6v2CkNg,Cri
64291,2015-01-21,13,3.69,ANCjmUVy8LjMDaSQ0-t88A,Andy
64303,2013-08-11,110,4.13,0OFtP9x_ysPQ1KWNLrT0yw,Kevin
64306,2017-09-04,1,5.0,Sxs6iVA9dVOFkmfPXoy2oA,Cathy
64327,2013-08-12,192,4.05,i-gDfcrFLVhrNhBCUAhFpg,Ayesha
64459,2010-12-07,120,3.48,UjcH_vFmkMEVUW-_HiB2eA,Hoang
64465,2014-05-03,74,3.6,GiaeRsKyAzf3xOUepYPqsg,Kathy
64473,2015-01-10,5,3.8,Z3sc-7Siy9-sl7zNclPJtA,Rose
64478,2011-07-16,206,3.41,CP3vEH-SjQFk1z7igp4-3g,Peony
64487,2013-04-21,32,4.12,WaIza4AYXSMqIjlpAro-IA,David
64491,2011-10-18,160,3.43,AOmYtTcKe0NHtTgX9nbGSg,David
64493,2011-10-29,341,3.8,QfCfgc5PyNVwd_DgPzmeuA,Cynthia
64498,2015-10-02,69,3.9,TFxeEvpjMNQ3AWL49iMwtA,Anna
64506,2013-06-05,2,4.5,qWp-CjL8WciLQO4bc4h-wg,Davindra
64569,2011-07-31,290,4.03,1J-CWvcyB8FDmyZ_GEmvpw,Andrew
64586,2014-11-11,3,1.33,zZAN2Oa2pAJQ5fgHSzH2Mg,Hala
64588,2012-04-28,134,3.63,MtV1QuQNILQefwWVK-Q-zA,Monica
64610,2013-01-05,88,3.32,AvecQucBNHJ-HqmpPPzfpg,Rob
64625,2013-03-04,25,3.64,B0e-WUBNRds-OC_ujZGj4g,Sally
64626,2014-08-22,188,3.54,NPPnwMFQjv80vV2mQr8tdg,Hungry
64678,2013-06-16,32,3.41,YYFNC8rhHP440AmNeE996w,Myles
64682,2016-01-15,21,3.95,g-UHp98IuXCe1lDioBGaHw,Ray
64688,2014-12-02,15,2.93,gMKR_ld2Mhhe1gaPI-TDzA,Mi
64691,2014-08-02,21,3.62,9rMg4ePrSLCqvzebAlUStQ,Pillip
64698,2017-04-27,10,4.33,2cor3KG_8SZfW0Ym1UvY6A,L
64749,2015-06-05,5,3.8,XPVbuYVsm_fLo_pKoj1xHw,Joseph
64752,2013-11-24,2,5.0,IVmKpE9G3WxcUalAxWi4LA,Nick
64786,2012-02-09,55,3.56,QTT0qID25HFHYkZh_ujDeQ,J
64788,2017-01-13,12,3.92,f4rekazU63qJt9ciGxtFGQ,David
64808,2015-02-10,4,3.4,2-mq0Pk139NMF18VHTYCTA,Akio
64822,2016-10-08,6,3.83,Q-900A3BDUaZTOnlCzOiAA,Moreen
64836,2010-01-13,409,3.38,jqWHYNghfGm4JL06FuaHng,Megan
64846,2010-05-29,38,3.88,HpuIfF-F9mRUJq4h2VqBBw,Steve
64858,2014-11-10,15,3.84,WeiInBSxrrui-SOJLwlZrg,Joanna
64880,2016-05-31,28,4.34,rBWyxnapwhRBN4ASkR3B8A,Sam
64904,2017-03-19,40,3.83,uoGQ-l6VS2IvBxQ0q2Jwgw,Mike
64919,2010-05-14,6,4.17,pexjvkiT869govUw0Zcuqw,Cecilia
64924,2013-09-27,5,3.8,f-SCpEvLj0f0PMt1ENZJ4g,Faith
64944,2016-12-05,16,4.13,9Wkc_4TpaKzKlwlKbZiFug,Nikki
64950,2016-03-02,33,3.6,HxN0IAaV0MIz2McCiixtzA,Nicole
64979,2014-02-20,9,3.91,EQl9Uyxntos_SODc4AX4Vg,Tara
64995,2016-03-28,16,3.44,53voUCqQBnUftyVcZGjm1A,C
65019,2014-07-24,40,2.98,p0lonGCoZkGU-4aX2f41iA,Ash
65051,2015-11-16,10,3.8,DlnWBQUStY8pJm3hYnmsuw,Jennifer
65079,2016-03-02,2,1.5,OMb8QRBL2SS_mkfjrRB6Yw,V
65100,2017-04-17,4,4.25,nXeNIjSvHBtXyNZsDgbTVw,Maddy
65135,2016-10-15,14,2.71,YyQBQapQATnJyBruWo2jxg,Ishtan
65172,2014-03-07,34,2.86,FlA6vHzEFQESCYCMAHmH1w,Simon
65205,2011-05-02,7,3.43,hUv2N9Ra2Z7Dq1ThHgnlzA,I
65216,2015-09-05,25,3.6,7szRk9_Fs68aJrb04r-sbQ,Allreal
65236,2011-11-08,41,3.3,QKHgPggBTlP00v3RR8FgRw,M
65252,2015-10-22,16,3.5,k1H7aDYC-n7wnZ1migvPaw,Joe
65259,2016-10-08,6,3.83,76TlgKyCLpmt1rwMZ6sMyQ,Mike
65283,2015-01-06,11,1.82,xq2adP9MIASnEVzLkxlKBg,Amanda
65354,2013-03-12,12,3.83,ULeSMGapyt-OKZbQxF6tPA,Moe
65369,2015-07-27,58,4.13,e3mqXF3mEt8z82SnnXlmiQ,Justin
65383,2010-07-17,46,3.19,6Sl_shb6GifvKKRu_2MzaQ,Lady
65392,2011-08-27,236,3.73,ouS-Douov6w19Xly4aKLHQ,Kiran
65399,2010-03-20,301,3.16,0LMHrFTQtUoY42AZl1MH6g,Bryce
65420,2015-05-09,16,3.75,rzBerkbdAGgxsBf-QNrByg,Elizabeth
65441,2012-06-08,64,3.92,BVp7lc3ljjQUqipC6t1H0A,Edmund
65442,2016-03-23,1,2.0,RGPlTUzaKCYCuy-gDN3nvg,Byron
65456,2010-04-25,12,4.07,JEZgq5-IxGsC3IfZIN_GUQ,Jeet
65475,2010-02-07,844,3.61,V4TPbscN8JsFbEFiwOVBKw,Mariko
65478,2010-12-30,101,3.83,yErkPEYBLbKh6l80jEhbqg,Judy
65480,2017-03-08,16,4.44,8ACEN9psL4HoJmNENbhZPA,Lizzie
65487,2012-09-08,15,3.87,ylqKKQBw0SBxxiuRPCFRVQ,Brian
65492,2012-10-08,86,4.18,kSJw66lRiPg4h-Nz7QhiLQ,Sack
65499,2012-12-27,19,3.43,0dZsjAxgmU6e2mQ7wiwsUg,Mr. Foste
65506,2017-04-15,2,3.0,5SkH7ffQF4eYGC5Up5ulow,Christopher
65518,2015-07-15,12,4.0,kwEgZMzbmiEjgLiCdvdu6Q,Jules
65520,2013-11-25,45,3.47,RgJ_nkjVYUKzCr47qJgSSw,Ambica
65524,2012-11-14,66,3.82,lr-uNDv2NMIURR8WT9Z2GQ,Deb
65535,2015-10-30,75,3.67,lARJ4ih-0IVq1hvwhhiyuA,Brenda
65538,2015-02-28,29,3.67,EzYF0fSzRvENn5lGn0LO_w,Kenny
65539,2008-08-20,149,3.7,cIbbfJEGLB3B-c8Po4AL5g,Neil
65544,2013-05-29,70,3.63,g4xr80W9n71ZrFV2JYzJ5g,Jordan
65570,2014-08-24,4,3.25,rvQMMaFCaWDI7CpYa6wlMw,Angela
65573,2007-01-01,603,3.85,Uwu72w77MPox942_GnCS7g,Avitania
65574,2012-06-17,20,3.7,cAgZ0ZzM1Gl-qJdoDEEEyw,Nick
65575,2011-11-27,142,3.83,ZUsS5CjWh4YrPVi4Hi3Y6Q,Warren
65598,2015-01-03,2,3.5,D7N3aC84e2tqi8-59B29KQ,Lawrence
65621,2010-11-06,202,3.72,fxhlx2QgK2LlGNN44wOx7w,Mindy
65623,2010-10-17,16,4.41,5-cF_paDOoXPtgaAeE_XyQ,Peter
65629,2017-01-28,108,3.68,7eKtHkxxWvI465WbDJj4dw,Michelle
65634,2015-06-18,575,3.73,jlu4CztcSxrKx56ba1a5AQ,Kristy
65644,2012-06-05,35,4.37,DDacXD9XPGxwDOj6oVrFEA,Tyra
65651,2016-02-14,107,3.66,h1UcaSPIPpQqMiWf12Csqw,Jill
65684,2016-10-06,7,4.14,d4R7bh6TJlIwP0BJ87SkdA,Mayuri
65701,2010-11-26,159,4.0,axNHjLGaj_aFtx-yS0q_Dg,Gary
65720,2017-10-28,11,3.55,Vxwnk-8fqaSnIWfxFbiLTg,Chantelle
65740,2012-08-22,107,3.46,XjXB6NFNWoMpGc8zk8QLbQ,Elaine
65753,2009-08-10,33,3.66,0A8ickqzzf-NPmEWX4Wl6Q,Linda
65761,2011-03-13,92,4.16,HO3kgFkq7AMmkcE7QvUGLQ,Fay
65766,2014-07-16,9,2.67,vQDifmmh70B1R-dE3Rq9sQ,Catherine
65771,2009-05-20,184,3.91,6mn-M3f75hdynz245p-fBA,Helen
65782,2015-04-22,1,1.0,EVyyGFgyYcgQOn6aHlgtMw,Rudy
65796,2017-09-15,12,4.75,fmSVQvQruiebEghE0M0o6g,Sarah
65798,2014-09-20,64,3.85,839BGT79DrxSoHHPpT_7IQ,Regina
65807,2018-02-19,5,3.6,3GZWr4heNcByne58BonxcQ,Peter
65842,2014-06-21,241,3.45,keLUgL_4y60BkppiAsIk8Q,Hazel
65867,2015-08-15,57,3.76,T7ViOhR3tLnvQharoopLXA,Karen
65877,2015-07-10,7,2.57,17HtUNovDJr3hZerXmlrMg,Ming
65879,2014-08-09,22,4.45,5SdWDOKov9wlz4fpxU_zFA,Lisa
65884,2012-07-25,16,3.81,lpoCVopumJ5Qa65FFN7snQ,Stacey
65892,2011-12-28,31,3.89,fZa5sxesR67JC5IRwyzI8w,Sam
65896,2011-10-21,12,4.38,jUQnBSfL8EQOt2bJEcVK-w,D
65899,2015-09-12,81,3.87,Dl5twqkJmR67cq9aZl2bIA,James
65911,2009-05-06,91,3.69,q8r8gJzj6cQXF1-XODKyew,Joie
65920,2013-04-11,77,4.28,dvpT5JcFhqEulaMlEaSFfg,Christina
65928,2015-09-18,52,3.96,98mza_ogSAgNS8tGY9G1bA,Dorsa
65939,2010-12-14,51,4.49,-pdxU0UGLPyZIDrAZJnPLw,Natalia
65960,2010-09-04,152,4.27,9qH7cZIGZAgFwV6aRAF99w,Steve
65963,2012-05-27,22,3.57,ppFHd96W5_zA33qjC7rPng,Jessica
65984,2014-09-04,218,3.4,xXyZPAbfQzYTCig7jnZO0A,Jeannie
65986,2017-08-23,33,2.18,ERaJzUX4nce827VhrJWYEw,Linda
65992,2015-01-28,19,4.0,7xURce6TlUvYGw0cflM8kg,Henry
66000,2017-04-27,6,3.11,crHp3QyMUEYUsjcf3xEByQ,Jennifer
66008,2014-03-08,50,3.22,-TcpJGnTtn_KBM8QZ8I8ZA,Lara Marie
66017,2016-05-11,5,2.8,owgvGWGdktzAFX6qmpAmEg,Stephanie
66026,2012-02-18,10,3.8,QIyhHIRXUwc4rAb1ouOftw,Ginn
66033,2007-04-28,78,3.67,ASLAlswYAQEbj8GjmHbBlg,Francis
66034,2015-05-17,5,2.8,qaAg7kTyVfYMslvfp1tJ6Q,Joe
66057,2013-07-21,103,3.48,7WMbeIW3DTQE1HTYy3Gm8A,J
66066,2015-07-12,81,2.93,YQxd76rE_mCi1ii361GDNw,Jessica
66076,2015-10-17,6,4.83,zCQQ_rVccZ3jRmxV1gBo9A,Kayla
66084,2014-03-30,121,4.02,a_adronfoaxpphBD5d_3Cw,Isaac
66086,2015-05-01,4,2.0,QujRfGjKM_pzfnzHh5Bfvg,Leo
66091,2011-02-08,340,3.98,UgWvxLS9xFvOxLILqxez2Q,Johnny
66093,2017-02-06,100,3.12,bNVWxkusRF2SXlBtE37OIA,Sam
66097,2010-05-26,18,4.11,6iNFX11PbYVZ8pbkQI7vcw,Katie
66113,2010-02-18,84,3.27,k0hZPaZjS1y8A-gxGjWsQQ,Lauren
66124,2011-12-18,264,3.89,GZODRhmi-uUWKmWntTXujw,Jenelle
66141,2012-11-17,19,4.19,PIwpKz0mtEX8XMwHaL6BXw,Sarah
66145,2010-10-14,674,3.62,tWBLn4k1M7PLBtAtwAg73g,Jay
66168,2012-05-05,219,3.71,HpcqeJwnBCTZhMgPpUsslQ,Sarah
66185,2010-11-15,89,3.69,mv1IeIs9H8Or5GOi3JHxrw,Eric
66214,2016-01-03,57,3.48,RfbGhtHdujNLwVlLG6TqpA,Thanushan
66238,2009-05-09,61,3.92,3YWwTqaaz-IzL8USBr9JGw,Urban
66239,2012-07-04,16,3.5,guz2ugMN2TPikyJCmfu1oQ,Rohit
66244,2017-06-14,15,2.88,Cf4ZI6CP7aiW53XdV0ajww,Stephanie
66249,2013-02-26,190,3.83,69xsJFjiOAd8Ld7WWk_tEw,Victor
66251,2017-08-30,2,4.5,PpU0DKr1RA70XIFrEsnbAA,EnVogueimages
66257,2016-06-05,25,3.46,yAYQ5rEsJV9ffslxn395Tw,Anthony
66266,2009-10-03,13,4.23,tXGi2WmdfZe5FwDO9S-5wg,Kimi
66271,2012-06-22,244,3.37,-d2daWmftYumOaYpbD5D8Q,Jia
66285,2017-04-15,10,3.9,GrtIcL1Cr1XUKVrSyRg_-w,Kam
66287,2011-02-14,28,4.63,bl9k5NhPZjP8-MGBq3XMmg,Martha
66293,2017-02-03,53,3.88,2bSX1ipFgI7AnWHvvjK2Yw,Jackie
66314,2012-07-17,20,4.1,gOcf1FrXkyob0UAtgyNulg,Karl
66326,2013-12-06,163,3.36,Krt9eSuNGRywDhHNQcKXaQ,Jordan
66331,2016-03-13,21,3.67,8C0KQpEZN2vukX_nlJ1bHQ,Alicia
66332,2011-08-05,195,3.27,Vd6N3Dc9rtho-hOspaKQSg,Viola
66348,2010-05-27,29,2.47,Auk1CAiZHtbaykF45mlz_A,Brian
66356,2009-08-28,6,3.0,mMfduZW_63FAP-tKNNbDwg,Antoni
66376,2012-09-24,58,3.45,ikB9zqRRwQGlY10uSlZ56g,Dave
66377,2015-02-16,9,3.5,qSGq6tK5zr_1tzj-BN65DA,Chandler
66384,2013-11-04,66,3.51,iBBLkWtXWzOUUjhT7IqUBA,Christine
66391,2012-10-16,65,3.14,AxugAn3t3q4YJnFuVFy6Iw,D
66406,2011-07-30,43,3.93,ppFUSlQOh2XAV9-jOZiOmw,Melissa
66416,2017-08-23,2,4.5,E0pmH9SwgqCgmbnhIboRuw,Mike
66438,2014-05-12,58,3.41,ycNTi_hhCevsehL44HbGWg,Jenn
66454,2013-11-09,79,4.22,RGvR2G6bwe2RDc4WUugxBw,Pam
66462,2017-10-15,59,4.37,MIDgqhg9QSu72wwtzozEKA,Danielle
66471,2016-02-27,10,4.1,yIRNj05SjsVN7l8BhuDUqQ,Stefanie
66487,2016-11-22,219,3.52,Zd3wzNdevk15CwMIJdbjZw,Diana
66503,2011-11-07,8,3.38,YWejdBL_ou0cDEW3FtKHJA,Jo
66521,2010-11-30,71,3.31,hG2R1kAEA97Kyefydj2stA,Tracy
66543,2011-12-19,24,4.08,6cS6h83UwskXEZri-GkEcQ,Mia
66554,2013-04-29,13,3.14,bgsfNQTmJUlfZvh_jyjtEA,Chelsea
66555,2009-06-30,46,3.83,y4a9VEANXmspXM6N2vE1yw,Jon
66563,2015-10-12,4,1.0,IeazD2sxFOejQFT24WxiqA,Jeremy
66571,2015-06-01,3,1.0,FJLR3FiTnYqkoe7jNQ_XXw,Daniel
66572,2013-05-03,80,2.78,x-Gbs8sVid3yhJIoHD6Gfw,Robert
66576,2016-11-30,2,1.0,jUThRBjQMEvOfjFT60e4qQ,Alex
66598,2015-10-07,21,2.67,gHCCQZtjgolL48QeJEyJ5w,Teresa
66600,2017-08-15,16,3.65,RmnLFQF7c-kbp4qQ8mIUgg,Gloria
66610,2013-03-12,624,3.48,orh0HRUNCWuQMt9Iia_osg,Joanne
66615,2012-12-03,16,3.81,1LcId4o9Ge0F0KXrUXhuyw,Dean
66620,2011-11-07,35,3.38,0JBKu9cJ_hx86iEfKCA1Iw,Jason
66648,2014-07-30,9,4.33,7hC9yIPAunGE91G_2qXhrQ,Tim
66652,2015-03-18,81,3.79,fGCTzgHmkoaJ_wfwVj52bA,Debbie
66655,2011-06-13,208,3.7,ulk3n0JW8tWnQ83C7m8z9A,Jay
66656,2015-02-04,110,3.53,tdY-XWVOyg-ZJvjjLyMbWQ,Jerry
66680,2016-02-11,150,3.64,7cHcDwzMSJMRaI_pgFNeZQ,Michelle
66682,2015-05-27,15,3.67,LmtOyD5PJ41OxHCjDMmV_A,Debbie
66688,2011-09-17,6,3.67,stJyGrYNZraIEQxckjguKg,Leesa
66696,2014-04-21,3,4.67,o6OObAnU29qm6YhHd3pF-g,Ryan
66698,2015-05-17,80,3.27,rurQJvRVdnBSMXM5wC-0zw,Holly
66704,2012-06-16,4,5.0,88qfnLT1GXj6141f-8-gpw,Mike
66741,2014-05-31,15,3.8,ms5B9AiJ0ZHJCcV8DqGlEQ,Regnard
66745,2016-03-07,4,4.0,2i_VgwTUZeqVbAjaxNsK0Q,Trang
66765,2017-02-16,2,1.0,hOxgYxuHKmhg0fyq6ydQLw,Mr
66781,2012-08-02,346,3.06,6QiFhOdiaJEB-qVrrSALgA,H
66790,2016-12-28,14,2.43,e5aYq2jwGD6Z1GApUYEe_A,Sara
66792,2016-05-17,19,4.24,Waozq3h5s-PTIX9HBXyqzg,Zach
66797,2015-07-29,32,4.06,W790dqDNU4dlvcLptdksSw,Baldo
66812,2014-04-25,128,3.26,F3dKpfp0EpxkL-rDZSKzvA,Rizzla
66831,2017-08-28,59,4.18,l55_yghqjkJQ2TzRMbNsag,Shiann
66839,2013-02-19,3,3.67,muM5Gw4of6XqaHDEPnp73Q,Julie
66843,2008-08-18,289,3.34,ZZvfGGLnAkSBSUduV7KN-w,Lynda
66847,2012-03-07,38,2.91,0VPhR1eJwIBvl373EilNGw,Andrea
66850,2012-12-28,19,3.74,6gsjgpsjeunCfqwg8ayojQ,The
66855,2011-10-26,19,3.79,NS2jw99aV0fqnb2cj9xgDQ,baby
66857,2013-03-21,33,2.74,xxpkddIrsBEjCfm4CFzpoA,Adrian
66867,2016-08-18,75,3.73,KEsWQCpGlNpGhueyOmx3Jg,Winnie
66877,2014-07-19,206,2.98,aNmrSw98PhdvZkLgxP2PWg,Joel
66878,2012-04-14,273,3.68,Gf8Jew6GZHKCk2F6kPZh5Q,Abbas
66893,2010-02-03,16,3.94,ABYkE1oVNm3qoVRHIM0hgg,Maria
66915,2012-03-03,47,3.65,dj5CgTnsWD5bIoKIW0OmsA,Chelsea
66919,2007-11-06,491,3.83,C0RkWAPYK58ms-BLBrFCVA,Vivian
66950,2013-01-08,1,5.0,krYwEuj7HqviLq5qSWH6bQ,Jorge
66959,2013-09-05,34,2.77,934vscqFOlHw2LZN_uFWuw,Teresa
66966,2015-05-30,11,3.36,Sdjme5_6Jr4e_O_n_Hgsfg,John
66995,2014-01-12,13,4.0,wkS5Fy6udkbS6QdBJLjn_A,Lisa
67019,2013-12-20,55,4.02,ky0Emup8gpdj2IJrgq9CKg,Daniel
67024,2014-05-23,242,3.38,qwvqOG9UoClcR4iFnmAPHw,Karmen
67045,2012-12-08,79,3.23,eL78gGQ30AlbVHCKQEpcoA,James
67080,2016-01-25,7,4.57,xIVQ1eCvfrUJ7AheENyujQ,Alisha
67101,2014-05-29,44,3.57,uhiY4bYX8ZpFvC3HkGavVQ,Gillian
67104,2013-08-26,3,3.67,jf9xw68PZ9mh9x_v3AXv_A,Simon
67124,2016-02-04,95,4.26,iYTbvQ1CRUGMrKjQ9EYfZQ,Shane
67161,2012-07-20,15,3.63,lgwZwjSF-uFR7sTZhwoumA,Ardalan
67166,2015-05-01,58,3.48,ejA3ISqJ0-XltI0IFwb16g,Kay
67176,2015-04-20,110,3.58,2zGh6QDSdiu7xfJ_IyRP4w,Sabrina
67180,2012-09-22,183,3.79,fjFYpwpvlIlqoiNa3myDEA,Eugene
